local_iri,local_label,local_kind,relation,target_iri,target_label,target_kind,source,score,status,rationale
https://w3id.org/h2kg/hydrogen-ontology#PolymerizationDuration,Polymerization Duration,controlled_vocabulary_term,skos:closeMatch,http://purl.obolibrary.org/obo/IAO_0000007,action specification,class,hdo,0.651,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#PolymerizationDuration,Polymerization Duration,controlled_vocabulary_term,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00007028,dictionary specification,class,hdo,0.596,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#PolymerizationDuration,Polymerization Duration,controlled_vocabulary_term,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00006025,Datentypinformation,class,hdo,0.571,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#PolymerizationDuration,Polymerization Duration,controlled_vocabulary_term,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00007043,obsolete data validation,class,hdo,0.553,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#Process,Process,class,owl:equivalentClass,https://w3id.org/emmo#EMMO_process,Process,class,emmo-core,1.0,proposed,High lexical similarity and compatible kind support a strong equivalence proposal.
https://w3id.org/h2kg/hydrogen-ontology#Process,Process,class,owl:equivalentClass,http://purl.obolibrary.org/obo/BFO_0000015,process,class,hdo,1.0,proposed,High lexical similarity and compatible kind support a strong equivalence proposal.
https://w3id.org/h2kg/hydrogen-ontology#Process,Process,class,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00001070,Messprozess,class,hdo,0.667,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#Property,Property,class,owl:equivalentClass,https://w3id.org/emmo#EMMO_property,Property,class,emmo-core,1.0,proposed,High lexical similarity and compatible kind support a strong equivalence proposal.
https://w3id.org/h2kg/hydrogen-ontology#PulseDuration,Pulse Duration,controlled_vocabulary_term,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00007005,self-information,class,hdo,0.6,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#PulseDuration,Pulse Duration,controlled_vocabulary_term,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00007022,Informations Rolle,class,hdo,0.562,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#PulseDuration,Pulse Duration,controlled_vocabulary_term,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00000004,Datenquelle,class,hdo,0.56,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#ReinfiltrationMassIncrease,Reinfiltration Mass Increase,controlled_vocabulary_term,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00006044,creates specification,object_property,hdo,0.653,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#ReinfiltrationMassIncrease,Reinfiltration Mass Increase,controlled_vocabulary_term,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00007033,directed graph specification,class,hdo,0.571,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#ReinfiltrationMassIncrease,Reinfiltration Mass Increase,controlled_vocabulary_term,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00006010,JSON Schema Spezifikation,class,hdo,0.566,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#ReinfiltrationMassIncrease,Reinfiltration Mass Increase,controlled_vocabulary_term,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00007037,database specification,class,hdo,0.56,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#ReinfiltrationMassIncrease,Reinfiltration Mass Increase,controlled_vocabulary_term,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00000111,Einheitsinformation,class,hdo,0.553,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#SiliconCalibrationStandard,Silicon Calibration Standard,controlled_vocabulary_term,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00006043,based on standard,object_property,hdo,0.622,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#SolutionMethodInkPreparation,Solution Method Ink Preparation,controlled_vocabulary_term,skos:closeMatch,http://purl.obolibrary.org/obo/RO_0002592,results in organization of,object_property,hdo,0.561,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#SolventEvaporationRate,Solvent Evaporation Rate,controlled_vocabulary_term,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00007022,Informations Rolle,class,hdo,0.571,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#SolventType,Solvent Type,controlled_vocabulary_term,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00000119,obsolete file type,class,hdo,0.667,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#SolventType,Solvent Type,controlled_vocabulary_term,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00006020,Tripel Store,class,hdo,0.583,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#SolventType,Solvent Type,controlled_vocabulary_term,skos:closeMatch,http://purl.obolibrary.org/obo/BFO_0000001,entity,class,hdo,0.556,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#SprayDuration,Spray Duration,controlled_vocabulary_term,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00007032,dictionary,class,hdo,0.583,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#SprayDuration,Spray Duration,controlled_vocabulary_term,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00006084,Informationsprofil,class,hdo,0.562,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#SprayDuration,Spray Duration,controlled_vocabulary_term,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00001078,Dateiformat,class,hdo,0.56,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#SurfacePreparationSpecification,Surface Preparation Specification,controlled_vocabulary_term,skos:closeMatch,http://purl.obolibrary.org/obo/IAO_0000007,action specification,class,hdo,0.717,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#SurfacePreparationSpecification,Surface Preparation Specification,controlled_vocabulary_term,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00006044,creates specification,object_property,hdo,0.667,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#SurfacePreparationSpecification,Surface Preparation Specification,controlled_vocabulary_term,skos:closeMatch,http://purl.obolibrary.org/obo/IAO_0000104,plan specification,class,hdo,0.667,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#SurfacePreparationSpecification,Surface Preparation Specification,controlled_vocabulary_term,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00007028,dictionary specification,class,hdo,0.632,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#SurfacePreparationSpecification,Surface Preparation Specification,controlled_vocabulary_term,skos:closeMatch,http://purl.obolibrary.org/obo/IAO_0000005,objective specification,class,hdo,0.607,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#TemplateRemovalDuration,Template Removal Duration,controlled_vocabulary_term,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00007022,Informations Rolle,class,hdo,0.558,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#TestDuration,Test Duration,controlled_vocabulary_term,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00007005,self-information,class,hdo,0.552,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#Unit,Unit,class,skos:closeMatch,http://purl.obolibrary.org/obo/BFO_0000001,entity,class,hdo,0.6,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#VacuumFiltrationProcess,Vacuum Filtration Process,controlled_vocabulary_term,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00001059,Quantifikationsprozess,class,hdo,0.553,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#fromMeasurement,fromMeasurement,object_property,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00006058,represents,object_property,hdo,0.56,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#hasIdentifier,hasIdentifier,datatype_property,rdfs:subPropertyOf,http://purl.org/dc/terms/identifier,identifier,datatype_property,dcterms,0.87,proposed,Conservative anchoring favors specialization over strict equivalence.
https://w3id.org/h2kg/hydrogen-ontology#hasInputData,hasInputData,object_property,rdfs:subPropertyOf,http://purl.obolibrary.org/obo/RO_0002233,has input,object_property,hdo,0.842,proposed,Conservative HDO anchoring favors specialization for data-governance and metadata-management concepts.
https://w3id.org/h2kg/hydrogen-ontology#hasInputData,hasInputData,object_property,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00006069,has metadata,object_property,hdo,0.747,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#hasInputData,hasInputData,object_property,skos:closeMatch,http://purl.obolibrary.org/obo/BFO_0000051,has part,object_property,hdo,0.68,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#hasInputMaterial,hasInputMaterial,object_property,skos:closeMatch,http://purl.obolibrary.org/obo/RO_0002233,has input,object_property,hdo,0.64,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#hasName,hasName,datatype_property,skos:closeMatch,http://xmlns.com/foaf/0.1/name,name,datatype_property,foaf,0.727,proposed,Lexical similarity with a compatible external term.
https://w3id.org/h2kg/hydrogen-ontology#hasOutputData,hasOutputData,object_property,rdfs:subPropertyOf,http://purl.obolibrary.org/obo/RO_0002234,has output,object_property,hdo,0.863,proposed,Conservative HDO anchoring favors specialization for data-governance and metadata-management concepts.
https://w3id.org/h2kg/hydrogen-ontology#hasOutputData,hasOutputData,object_property,skos:closeMatch,http://purl.obolibrary.org/obo/RO_0004008,has primary output,object_property,hdo,0.725,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#hasOutputData,hasOutputData,object_property,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00006069,has metadata,object_property,hdo,0.72,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#hasOutputData,hasOutputData,object_property,skos:closeMatch,http://purl.obolibrary.org/obo/BFO_0000051,has part,object_property,hdo,0.651,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#hasOutputMaterial,hasOutputMaterial,object_property,skos:closeMatch,http://purl.obolibrary.org/obo/RO_0004008,has primary output,object_property,hdo,0.686,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#hasOutputMaterial,hasOutputMaterial,object_property,skos:closeMatch,http://purl.obolibrary.org/obo/RO_0002234,has output,object_property,hdo,0.667,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#hasParameter,hasParameter,object_property,skos:closeMatch,http://purl.obolibrary.org/obo/BFO_0000051,has part,object_property,hdo,0.7,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#hasParameter,hasParameter,object_property,skos:closeMatch,http://purl.obolibrary.org/obo/RO_0000057,has participant,object_property,hdo,0.593,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#hasPart,hasPart,object_property,rdfs:subPropertyOf,http://purl.obolibrary.org/obo/BFO_0000051,has part,object_property,hdo,0.933,proposed,Conservative HDO anchoring favors specialization for data-governance and metadata-management concepts.
https://w3id.org/h2kg/hydrogen-ontology#hasPart,hasPart,object_property,skos:closeMatch,http://purl.obolibrary.org/obo/RO_0000057,has participant,object_property,hdo,0.636,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#hasPart,hasPart,object_property,skos:closeMatch,http://purl.obolibrary.org/obo/RO_0002233,has input,object_property,hdo,0.625,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#hasPart,hasPart,object_property,skos:closeMatch,http://purl.obolibrary.org/obo/RO_0002234,has output,object_property,hdo,0.588,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#hasPart,hasPart,object_property,skos:closeMatch,http://purl.obolibrary.org/obo/BFO_0000050,part of,object_property,hdo,0.571,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#hasProperty,hasProperty,object_property,skos:closeMatch,http://purl.obolibrary.org/obo/BFO_0000051,has part,object_property,hdo,0.632,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#hasProperty,hasProperty,object_property,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00006036,has role,object_property,hdo,0.632,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#hasProperty,hasProperty,object_property,skos:closeMatch,http://purl.obolibrary.org/obo/RO_0002234,has output,object_property,hdo,0.571,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#hasQuantityValue,hasQuantityValue,object_property,rdfs:subPropertyOf,http://qudt.org/schema/qudt/quantityValue,quantity value,object_property,qudt-schema,0.99,manual_override,Quantity-value relations should reuse QUDT semantics where possible.
https://w3id.org/h2kg/hydrogen-ontology#hasSubProcess,hasSubProcess,object_property,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00006057,processes,object_property,hdo,0.636,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#hasSubProcess,hasSubProcess,object_property,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00006036,has role,object_property,hdo,0.571,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#hasSubProcess,hasSubProcess,object_property,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00006064,uses process,object_property,hdo,0.56,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#influences,influences,object_property,skos:closeMatch,http://purl.obolibrary.org/obo/RO_0002566,causally influences,object_property,hdo,0.69,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#isPartOf,isPartOf,object_property,skos:closeMatch,http://purl.obolibrary.org/obo/BFO_0000051,has part,object_property,hdo,0.625,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#isPartOf,isPartOf,object_property,skos:closeMatch,http://purl.obolibrary.org/obo/RO_0002352,input of,object_property,hdo,0.625,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#isSubProcessOf,isSubProcessOf,object_property,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00006057,processes,object_property,hdo,0.609,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#measures,measures,object_property,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00006038,bears,object_property,hdo,0.615,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#measures,measures,object_property,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00006060,stores,object_property,hdo,0.571,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#normalizedTo,normalizedTo,object_property,skos:closeMatch,http://purl.obolibrary.org/obo/BFO_0000054,realized in,object_property,hdo,0.696,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#normalizedTo,normalizedTo,object_property,skos:closeMatch,http://purl.obolibrary.org/obo/BFO_0000055,realizes,object_property,hdo,0.6,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#normalizedTo,normalizedTo,object_property,skos:closeMatch,https://purls.helmholtz-metadaten.de/hob/HDO_00006059,serialized as,object_property,hdo,0.56,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
https://w3id.org/h2kg/hydrogen-ontology#ofProperty,ofProperty,object_property,skos:closeMatch,http://purl.obolibrary.org/obo/BFO_0000050,part of,object_property,hdo,0.588,proposed,"HDO is preferred for Helmholtz-community data, metadata, identifier, digital-object, and validation semantics."
